route,calendar_week,residual_weight,LetterReceived,TreatmentOngoing,TreatmentCompleted,treatment
309,-6,12.1,0,0,0,0
309,-5,12,0,0,0,0
309,-4,11.7,0,0,0,0
309,-3,10.7,0,0,0,0
309,-2,11.6,0,0,0,0
309,-1,10.9,0,0,0,0
309,0,11.9,0,0,0,0
309,1,12.2,1,0,0,1
309,2,13.1,1,0,0,1
309,3,9.8999996,0,1,0,1
309,4,9,0,1,0,1
309,5,8.1999998,0,1,0,1
309,6,9.5799999,0,1,0,1
309,7,8.7200003,0,1,0,1
309,8,8.9799995,0,1,0,1
309,9,8.8800001,0,0,1,1
309,10,8.5600004,0,0,1,1
309,11,10.14,0,0,1,1
309,12,9.6599998,0,0,1,1
309,13,8.4200001,0,0,1,1
309,14,8.2200003,0,0,1,1
309,15,9.8999996,0,0,1,1
309,16,14.42,0,0,1,1
309,17,10.34,0,0,1,1
309,18,9.2600002,0,0,1,1
309,19,10.32,0,0,1,1
309,20,10.4,0,0,1,1
309,21,9.2200003,0,0,1,1
309,22,10.74,0,0,1,1
309,23,9.7799997,0,0,1,1
309,24,10.1,0,0,1,1
309,25,8.8199997,0,0,1,1
309,26,9.04,0,0,1,1
309,27,8.6999998,0,0,1,1
309,28,9.7200003,0,0,1,1
309,29,8.8800001,0,0,1,1
309,30,10.12,0,0,1,1
309,31,8.3800001,0,0,1,1
309,32,8.7200003,0,0,1,1
309,33,8.9799995,0,0,1,1
309,34,8.9799995,0,0,1,1
309,35,8.96,0,0,1,1
309,36,8.8400002,0,0,1,1
310,-15,14.4,0,0,0,0
310,-14,10.5,0,0,0,0
310,-13,11.9,0,0,0,0
310,-12,10.8,0,0,0,0
310,-11,11,0,0,0,0
310,-10,11.3,0,0,0,0
310,-9,11.3,0,0,0,0
310,-8,11.4,0,0,0,0
310,-7,11.7,0,0,0,0
310,-6,11.4,0,0,0,0
310,-5,10.5,0,0,0,0
310,-4,11.8,0,0,0,0
310,-3,5.4000001,0,0,0,0
310,-2,10.8,0,0,0,0
310,-1,10.9,0,0,0,0
310,0,10.9,0,0,0,0
310,1,11.8,0,0,0,0
310,2,14.3,0,0,0,0
310,3,11.12,0,0,0,0
310,4,10.18,0,0,0,0
310,5,9.9799995,0,0,0,0
310,6,10.06,0,0,0,0
310,7,9.7799997,0,0,0,0
310,8,10.06,0,0,0,0
310,9,11.62,0,0,0,0
310,10,10,1,0,0,1
310,11,12.24,1,0,0,1
310,12,10.86,1,0,0,1
310,13,9.5799999,0,1,0,1
310,14,8.1400003,0,1,0,1
310,15,10.18,0,1,0,1
310,16,10.82,0,1,0,1
310,17,9.46,0,0,1,1
310,18,9.3199997,0,0,1,1
310,19,8.1599998,0,0,1,1
310,20,9.1999998,0,0,1,1
310,21,9.96,0,0,1,1
310,22,10.02,0,0,1,1
310,23,10,0,0,1,1
310,24,9.7799997,0,0,1,1
310,25,9.4200001,0,0,1,1
310,26,9.6000004,0,0,1,1
310,27,9.6999998,0,0,1,1
310,28,9.7799997,0,0,1,1
310,29,8.9799995,0,0,1,1
310,30,10.74,0,0,1,1
310,31,9.3999996,0,0,1,1
310,32,10.46,0,0,1,1
310,33,9.8000002,0,0,1,1
310,34,9.2799997,0,0,1,1
310,35,9.96,0,0,1,1
310,36,10.54,0,0,1,1
311,-15,9.8000002,0,0,0,0
311,-14,9.3000002,0,0,0,0
311,-13,10.3,0,0,0,0
311,-12,10.1,0,0,0,0
311,-11,9.3999996,0,0,0,0
311,-10,9.5,0,0,0,0
311,-9,9.6000004,0,0,0,0
311,-8,9.8000002,0,0,0,0
311,-7,10.8,0,0,0,0
311,-6,9.8000002,0,0,0,0
311,-5,9.3999996,0,0,0,0
311,-4,10.5,0,0,0,0
311,-3,10.7,0,0,0,0
311,-2,9.8000002,0,0,0,0
311,-1,9,0,0,0,0
311,0,9.6999998,0,0,0,0
311,1,9.5,0,0,0,0
311,2,12.66,0,0,0,0
311,3,7.7600002,0,0,0,0
311,4,8.04,0,0,0,0
311,5,8.6400003,0,0,0,0
311,6,9.6400003,0,0,0,0
311,7,8.8000002,1,0,0,1
311,8,9.2200003,1,0,0,1
311,9,8.46,0,1,0,1
311,10,7.7800002,0,1,0,1
311,11,10.44,0,1,0,1
311,12,9.1199999,0,1,0,1
311,13,7.3600001,0,1,0,1
311,14,7.7399998,0,0,1,1
311,15,9.1400003,0,0,1,1
311,16,9.3599997,0,0,1,1
311,17,8.8599997,0,0,1,1
311,18,8.2600002,0,0,1,1
311,19,7.1999998,0,0,1,1
311,20,9.7600002,0,0,1,1
311,21,9.54,0,0,1,1
311,22,7.98,0,0,1,1
311,23,7.8200002,0,0,1,1
311,24,9.2200003,0,0,1,1
311,25,8.2399998,0,0,1,1
311,26,8.2399998,0,0,1,1
311,27,7.9000001,0,0,1,1
311,28,8.8000002,0,0,1,1
311,29,8.1199999,0,0,1,1
311,30,8.9200001,0,0,1,1
311,31,7.2800002,0,0,1,1
311,32,7.6599998,0,0,1,1
311,33,7.8000002,0,0,1,1
311,34,8.1000004,0,0,1,1
311,35,8.3800001,0,0,1,1
311,36,9.2600002,0,0,1,1
312,-15,11.2,0,0,0,0
312,-14,10.5,0,0,0,0
312,-13,11.1,0,0,0,0
312,-12,10.7,0,0,0,0
312,-11,10.3,0,0,0,0
312,-10,10.6,0,0,0,0
312,-9,10.5,0,0,0,0
312,-8,11.1,0,0,0,0
312,-7,10.8,0,0,0,0
312,-6,10.6,0,0,0,0
312,-5,9.8000002,0,0,0,0
312,-4,10.6,0,0,0,0
312,-3,10,0,0,0,0
312,-2,10.2,0,0,0,0
312,-1,10.5,0,0,0,0
312,0,10.4,0,0,0,0
312,1,10.5,0,0,0,0
312,2,13.32,0,0,0,0
312,3,10.18,0,0,0,0
312,4,9.9399996,0,0,0,0
312,5,9.46,0,0,0,0
312,6,9.3400002,0,0,0,0
312,7,9.3400002,0,0,0,0
312,8,9.46,0,0,0,0
312,9,10,0,0,0,0
312,10,10.34,1,0,0,1
312,11,11.56,1,0,0,1
312,12,9.6599998,1,0,0,1
312,13,8.4399996,0,1,0,1
312,14,8.4799995,0,1,0,1
312,15,10.04,0,1,0,1
312,16,10.14,0,1,0,1
312,17,9.8000002,0,0,1,1
312,18,9.0600004,0,0,1,1
312,19,7.48,0,0,1,1
312,20,10.64,0,0,1,1
312,21,9.4200001,0,0,1,1
312,22,9.6599998,0,0,1,1
312,23,8.8400002,0,0,1,1
312,24,10.06,0,0,1,1
312,25,9.46,0,0,1,1
312,26,9.0200005,0,0,1,1
312,27,9.2600002,0,0,1,1
312,28,8.8599997,0,0,1,1
312,29,9.5,0,0,1,1
312,30,9.46,0,0,1,1
312,31,8.54,0,0,1,1
312,32,8.5600004,0,0,1,1
312,33,8.6199999,0,0,1,1
312,34,8.3800001,0,0,1,1
312,35,8.9200001,0,0,1,1
312,36,9.4399996,0,0,1,1
313,-15,8.8999996,0,0,0,0
313,-14,10.3,0,0,0,0
313,-13,9,0,0,0,0
313,-12,9,0,0,0,0
313,-11,9.1000004,0,0,0,0
313,-10,9.5,0,0,0,0
313,-9,8.8000002,0,0,0,0
313,-8,10,0,0,0,0
313,-7,10.8,0,0,0,0
313,-6,9.5,0,0,0,0
313,-5,8.6999998,0,0,0,0
313,-4,9.3999996,0,0,0,0
313,-3,8.5,0,0,0,0
313,-2,9.5,0,0,0,0
313,-1,9.1000004,0,0,0,0
313,0,9.6000004,0,0,0,0
313,1,9.3999996,0,0,0,0
313,2,11.82,0,0,0,0
313,3,9.3800001,0,0,0,0
313,4,9.3800001,0,0,0,0
313,5,8.6999998,0,0,0,0
313,6,8.9799995,0,0,0,0
313,7,8.8599997,0,0,0,0
313,8,8.3599997,0,0,0,0
313,9,9.04,0,0,0,0
313,10,9.4200001,0,0,0,0
313,11,10.16,0,0,0,0
313,12,9.4200001,0,0,0,0
313,13,8.9799995,0,0,0,0
313,14,8.5,0,0,0,0
313,15,9.6199999,0,0,0,0
313,16,9.8999996,0,0,0,0
313,17,9.7200003,0,0,0,0
313,18,8.0200005,1,0,0,1
313,19,8.1000004,1,0,0,1
313,20,9.46,1,0,0,1
313,21,8.6199999,0,1,0,1
313,22,8.1599998,0,1,0,1
313,23,7.48,0,1,0,1
313,24,8.3599997,0,1,0,1
313,25,7.52,0,0,1,1
313,26,7.6199999,0,0,1,1
313,27,7.5,0,0,1,1
313,28,8.2600002,0,0,1,1
313,29,8.1999998,0,0,1,1
313,30,9.5,0,0,1,1
313,31,7.3600001,0,0,1,1
313,32,7.48,0,0,1,1
313,33,7.3800001,0,0,1,1
313,34,7.0999999,0,0,1,1
313,35,6.8200002,0,0,1,1
313,36,8.1400003,0,0,1,1
401,-15,10.9,0,0,0,0
401,-14,10.3,0,0,0,0
401,-13,11,0,0,0,0
401,-12,10.9,0,0,0,0
401,-11,11.6,0,0,0,0
401,-10,10.3,0,0,0,0
401,-9,11.2,0,0,0,0
401,-8,10.2,0,0,0,0
401,-7,11.3,0,0,0,0
401,-6,9.6999998,0,0,0,0
401,-5,9.6000004,1,0,0,1
401,-4,8.5,1,0,0,1
401,-3,9.3000002,0,1,0,1
401,-2,8.6000004,0,1,0,1
401,-1,7.5,0,1,0,1
401,0,8.1000004,0,1,0,1
401,1,8.54,0,1,0,1
401,2,8.8400002,0,1,0,1
401,3,9.6999998,0,0,1,1
401,4,8.3599997,0,0,1,1
401,5,8.8999996,0,0,1,1
401,6,8.5200005,0,0,1,1
401,7,8.8999996,0,0,1,1
401,8,7.9000001,0,0,1,1
401,9,9.3400002,0,0,1,1
401,10,8.8199997,0,0,1,1
401,11,9.7600002,0,0,1,1
401,12,9.0200005,0,0,1,1
401,13,8.9200001,0,0,1,1
401,14,8.2399998,0,0,1,1
401,15,9.96,0,0,1,1
401,16,10.04,0,0,1,1
401,17,9.4799995,0,0,1,1
401,18,8.2399998,0,0,1,1
401,19,8.54,0,0,1,1
401,20,10.38,0,0,1,1
401,21,8.7200003,0,0,1,1
401,22,8.7799997,0,0,1,1
401,23,9.8800001,0,0,1,1
401,24,9.8199997,0,0,1,1
401,25,9.7600002,0,0,1,1
401,26,9.6800003,0,0,1,1
401,27,11.16,0,0,1,1
401,28,9.4200001,0,0,1,1
401,29,11.46,0,0,1,1
401,30,9.5600004,0,0,1,1
401,31,8.3599997,0,0,1,1
401,32,9.2799997,0,0,1,1
401,33,8.3800001,0,0,1,1
401,34,7.7600002,0,0,1,1
401,35,8.3800001,0,0,1,1
401,36,9.3999996,0,0,1,1
402,-15,11,0,0,0,0
402,-14,10.6,0,0,0,0
402,-13,9.5,0,0,0,0
402,-12,9.6999998,0,0,0,0
402,-11,9.6000004,0,0,0,0
402,-10,9.5,0,0,0,0
402,-9,11.8,0,0,0,0
402,-8,10.3,0,0,0,0
402,-7,10.2,0,0,0,0
402,-6,9.3999996,0,0,0,0
402,-5,10.1,0,0,0,0
402,-4,10,0,0,0,0
402,-3,8.3999996,0,0,0,0
402,-2,9.6000004,0,0,0,0
402,-1,11.1,0,0,0,0
402,0,7.0999999,0,0,0,0
402,1,9.6999998,0,0,0,0
402,2,9.3999996,0,0,0,0
402,3,9.1400003,0,0,0,0
402,4,10.3,0,0,0,0
402,5,8.5200005,0,0,0,0
402,6,8.8400002,0,0,0,0
402,7,9.9799995,0,0,0,0
402,8,9.1800003,0,0,0,0
402,9,9.2600002,0,0,0,0
402,10,9.6199999,0,0,0,0
402,11,9.8199997,0,0,0,0
402,12,10.14,0,0,0,0
402,13,8.6599998,0,0,0,0
402,14,9.0799999,0,0,0,0
402,15,9.9200001,0,0,0,0
402,16,10.78,0,0,0,0
402,17,9.6999998,0,0,0,0
402,18,9.6800003,0,0,0,0
402,19,8.8599997,0,0,0,0
402,20,10.98,0,0,0,0
402,21,8.9200001,0,0,0,0
402,22,8.8800001,1,0,0,1
402,23,9.6000004,1,0,0,1
402,24,8.5200005,1,0,0,1
402,25,7.8400002,0,1,0,1
402,26,8.3800001,0,1,0,1
402,27,9.2399998,0,1,0,1
402,28,7.7199998,0,1,0,1
402,29,8.0200005,0,0,1,1
402,30,7.4400001,0,0,1,1
402,31,6.8800001,0,0,1,1
402,32,6.96,0,0,1,1
402,33,6.04,0,0,1,1
402,34,7.2600002,0,0,1,1
402,35,,0,0,1,1
402,36,,0,0,1,1
403,-15,11,0,0,0,0
403,-14,10.8,0,0,0,0
403,-13,10.2,0,0,0,0
403,-11,10.8,0,0,0,0
403,-10,10.6,0,0,0,0
403,-9,9.8999996,0,0,0,0
403,-8,10.4,0,0,0,0
403,-7,10.5,0,0,0,0
403,-6,9.8999996,0,0,0,0
403,-5,9.5,0,0,0,0
403,-4,10.2,0,0,0,0
403,-3,10.2,0,0,0,0
403,-2,9.8000002,0,0,0,0
403,-1,9.8999996,0,0,0,0
403,0,7.5999999,0,0,0,0
403,1,13,0,0,0,0
403,2,10.38,0,0,0,0
403,3,9.8800001,0,0,0,0
403,4,9.9399996,0,0,0,0
403,5,11.04,0,0,0,0
403,6,9.2399998,0,0,0,0
403,7,11.28,0,0,0,0
403,8,8.9799995,0,0,0,0
403,9,9.5600004,0,0,0,0
403,10,9.7200003,1,0,0,1
403,11,10.92,1,0,0,1
403,12,9.1999998,1,0,0,1
403,13,9.1199999,0,1,0,1
403,14,8.1000004,0,1,0,1
403,15,10.62,0,1,0,1
403,16,10.58,0,1,0,1
403,17,10.08,0,0,1,1
403,18,5.8200002,0,0,1,1
403,19,9.46,0,0,1,1
403,20,9.4200001,0,0,1,1
403,21,9.2799997,0,0,1,1
403,22,8.4799995,0,0,1,1
403,23,9.6599998,0,0,1,1
403,24,8.3199997,0,0,1,1
403,25,9.1800003,0,0,1,1
403,26,9.1000004,0,0,1,1
403,27,9.5799999,0,0,1,1
403,28,9.3199997,0,0,1,1
403,29,9.2799997,0,0,1,1
403,30,9.1999998,0,0,1,1
403,31,9.3400002,0,0,1,1
403,32,8.5600004,0,0,1,1
403,33,9.8199997,0,0,1,1
403,34,7.3400002,0,0,1,1
403,35,8.4200001,0,0,1,1
403,36,9.3000002,0,0,1,1
404,-15,8.6000004,0,0,0,0
404,-14,7.3000002,0,0,0,0
404,-13,6.5999999,0,0,0,0
404,-12,9.1000004,0,0,0,0
404,-11,7.5,0,0,0,0
404,-10,10,0,0,0,0
404,-9,7.1999998,0,0,0,0
404,-8,8.1000004,0,0,0,0
404,-7,8,0,0,0,0
404,-6,8,0,0,0,0
404,-5,7.5,0,0,0,0
404,-4,8,0,0,0,0
404,-3,7.0999999,0,0,0,0
404,-2,7.6999998,0,0,0,0
404,-1,9.3000002,0,0,0,0
404,0,7.3000002,0,0,0,0
404,2,7.8400002,0,0,0,0
404,3,7.8200002,0,0,0,0
404,4,9.5200005,0,0,0,0
404,5,7.1799998,0,0,0,0
404,6,7.1999998,0,0,0,0
404,7,7,1,0,0,1
404,8,6.8000002,1,0,0,1
404,9,7.1999998,0,1,0,1
404,10,6.8400002,0,1,0,1
404,11,8.0799999,0,1,0,1
404,12,7.46,0,1,0,1
404,13,6.8800001,0,1,0,1
404,14,6.98,0,0,1,1
404,15,7.4200001,0,0,1,1
404,16,8.2399998,0,0,1,1
404,17,6.4200001,0,0,1,1
404,18,6.3600001,0,0,1,1
404,19,7.0599999,0,0,1,1
404,20,9.1000004,0,0,1,1
404,21,6.2199998,0,0,1,1
404,22,7.9400001,0,0,1,1
404,23,6.8200002,0,0,1,1
404,24,6.96,0,0,1,1
404,25,6.4200001,0,0,1,1
404,26,5.8400002,0,0,1,1
404,27,7.1999998,0,0,1,1
404,28,7,0,0,1,1
404,29,7.1799998,0,0,1,1
404,30,7.7800002,0,0,1,1
404,31,5.96,0,0,1,1
404,32,6.3000002,0,0,1,1
404,33,6.52,0,0,1,1
404,34,6.2600002,0,0,1,1
404,35,6.3400002,0,0,1,1
404,36,8.8800001,0,0,1,1
405,-15,10.3,0,0,0,0
405,-14,11.4,0,0,0,0
405,-13,10.5,0,0,0,0
405,-12,10.9,0,0,0,0
405,-11,10.4,0,0,0,0
405,-10,10.8,0,0,0,0
405,-9,11.2,0,0,0,0
405,-8,10.9,0,0,0,0
405,-7,11.2,0,0,0,0
405,-6,10.4,0,0,0,0
405,-5,10.1,0,0,0,0
405,-4,11.3,0,0,0,0
405,-3,9.8000002,0,0,0,0
405,-2,10.6,0,0,0,0
405,-1,8.6999998,0,0,0,0
405,0,8.8000002,0,0,0,0
405,1,10.4,0,0,0,0
405,2,10.54,0,0,0,0
405,3,10.84,0,0,0,0
405,4,9.8999996,0,0,0,0
405,5,9.7799997,0,0,0,0
405,6,9.8400002,0,0,0,0
405,7,7.6399999,0,0,0,0
405,8,9.6800003,0,0,0,0
405,9,10.72,0,0,0,0
405,10,10.08,0,0,0,0
405,11,11.24,0,0,0,0
405,12,10.16,0,0,0,0
405,13,10.84,0,0,0,0
405,14,9.54,0,0,0,0
405,15,11.14,0,0,0,0
405,16,10.96,0,0,0,0
405,17,11.28,0,0,0,0
405,18,9.3599997,0,0,0,0
405,19,10.06,0,0,0,0
405,20,11.34,0,0,0,0
405,21,9.1199999,0,0,0,0
405,22,9.4799995,0,0,0,0
405,23,9.9200001,0,0,0,0
405,24,10.22,0,0,0,0
405,25,9.9200001,0,0,0,0
405,26,11.08,1,0,0,1
405,27,7.8600001,1,0,0,1
405,28,8.7200003,1,0,0,1
405,29,8.4200001,0,1,0,1
405,30,8.2399998,0,1,0,1
405,31,7.7600002,0,1,0,1
405,32,7.8600001,0,1,0,1
405,33,7.9200001,0,0,1,1
405,34,6.9000001,0,0,1,1
405,35,8.0200005,0,0,1,1
405,36,8.6999998,0,0,1,1
406,-15,10.6,0,0,0,0
406,-14,9.6999998,0,0,0,0
406,-13,9.6000004,0,0,0,0
406,-12,13.1,0,0,0,0
406,-11,9.5,0,0,0,0
406,-10,10.6,0,0,0,0
406,-9,9.3000002,0,0,0,0
406,-8,10.8,0,0,0,0
406,-7,9.6999998,0,0,0,0
406,-6,9.3000002,0,0,0,0
406,-5,9.3000002,0,0,0,0
406,-4,9.3000002,0,0,0,0
406,-3,8.6999998,0,0,0,0
406,-2,8.8000002,0,0,0,0
406,-1,8.8999996,0,0,0,0
406,0,7.0999999,0,0,0,0
406,1,8.1599998,0,0,0,0
406,2,9.3400002,0,0,0,0
406,3,8.7799997,0,0,0,0
406,4,8.5,0,0,0,0
406,5,8.1599998,0,0,0,0
406,6,8.2200003,0,0,0,0
406,7,8.3800001,0,0,0,0
406,8,8.0600004,0,0,0,0
406,9,8.2399998,0,0,0,0
406,10,8.46,0,0,0,0
406,11,9.5600004,0,0,0,0
406,12,8.2200003,0,0,0,0
406,13,9.1800003,0,0,0,0
406,14,8.1999998,1,0,0,1
406,15,8.6400003,1,0,0,1
406,16,8.3800001,1,0,0,1
406,17,8.4200001,0,1,0,1
406,18,6.6799998,0,1,0,1
406,19,7.1599998,0,1,0,1
406,20,9.7200003,0,1,0,1
406,21,7.3800001,0,0,1,1
406,22,7.48,0,0,1,1
406,23,7.9200001,0,0,1,1
406,24,7.8400002,0,0,1,1
406,25,7.8200002,0,0,1,1
406,26,7.8200002,0,0,1,1
406,27,8.1599998,0,0,1,1
406,28,7,0,0,1,1
406,29,9.04,0,0,1,1
406,30,7.0999999,0,0,1,1
406,31,6.5999999,0,0,1,1
406,32,6.9200001,0,0,1,1
406,33,6.52,0,0,1,1
406,34,6.6999998,0,0,1,1
406,35,8.0200005,0,0,1,1
406,36,7.0799999,0,0,1,1
407,-15,10,0,0,0,0
407,-14,10.5,0,0,0,0
407,-13,10.1,0,0,0,0
407,-12,12.2,0,0,0,0
407,-11,10.7,0,0,0,0
407,-10,9.6000004,0,0,0,0
407,-9,9.1999998,0,0,0,0
407,-8,10.6,0,0,0,0
407,-7,9.6000004,0,0,0,0
407,-6,10.3,0,0,0,0
407,-5,10.8,0,0,0,0
407,-4,10.6,0,0,0,0
407,-3,9.6000004,0,0,0,0
407,-2,11.2,0,0,0,0
407,-1,,0,0,0,0
407,0,11.6,0,0,0,0
407,1,11.54,0,0,0,0
407,2,10.38,0,0,0,0
407,3,9.9799995,0,0,0,0
407,4,8.9200001,0,0,0,0
407,5,9.6800003,0,0,0,0
407,6,9.8599997,0,0,0,0
407,7,9.04,1,0,0,1
407,8,8.6599998,1,0,0,1
407,9,8.7600002,0,1,0,1
407,10,8.9799995,0,1,0,1
407,11,9.2799997,0,1,0,1
407,12,9.0200005,0,1,0,1
407,13,8.5200005,0,1,0,1
407,14,9.0600004,0,0,1,1
407,15,9.6599998,0,0,1,1
407,16,10,0,0,1,1
407,17,8.54,0,0,1,1
407,18,8.6599998,0,0,1,1
407,19,8.5200005,0,0,1,1
407,20,10.22,0,0,1,1
407,21,8.04,0,0,1,1
407,22,9.3000002,0,0,1,1
407,23,9.3400002,0,0,1,1
407,24,9.3400002,0,0,1,1
407,25,9.9399996,0,0,1,1
407,26,11.44,0,0,1,1
407,27,8.8400002,0,0,1,1
407,28,9.96,0,0,1,1
407,29,9.5200005,0,0,1,1
407,30,9.46,0,0,1,1
407,31,8.6800003,0,0,1,1
407,32,9.3999996,0,0,1,1
407,33,8.3999996,0,0,1,1
407,34,9.1999998,0,0,1,1
407,35,8.3599997,0,0,1,1
407,36,10.38,0,0,1,1
408,-15,9.6999998,0,0,0,0
408,-14,11.2,0,0,0,0
408,-13,10.5,0,0,0,0
408,-12,10.7,0,0,0,0
408,-11,9.6000004,0,0,0,0
408,-10,10.3,0,0,0,0
408,-9,9.8999996,0,0,0,0
408,-8,10.1,0,0,0,0
408,-7,10.2,0,0,0,0
408,-6,9.5,0,0,0,0
408,-5,9.6000004,0,0,0,0
408,-4,9.5,0,0,0,0
408,-3,9.1000004,0,0,0,0
408,-2,9.8000002,0,0,0,0
408,-1,9,0,0,0,0
408,0,8.6000004,0,0,0,0
408,1,9.3199997,0,0,0,0
408,2,10.94,0,0,0,0
408,3,9.2600002,0,0,0,0
408,4,9.8599997,0,0,0,0
408,5,8.1800003,0,0,0,0
408,6,10.12,0,0,0,0
408,7,8.4399996,0,0,0,0
408,8,9.1000004,0,0,0,0
408,9,9.46,0,0,0,0
408,10,9.8999996,0,0,0,0
408,11,10.02,0,0,0,0
408,12,10.42,0,0,0,0
408,13,9.1599998,0,0,0,0
408,14,9.5200005,0,0,0,0
408,15,10.12,0,0,0,0
408,16,11.48,0,0,0,0
408,17,9.6999998,0,0,0,0
408,18,8.6999998,1,0,0,1
408,19,9.0200005,1,0,0,1
408,20,10.94,1,0,0,1
408,21,8.0600004,0,1,0,1
408,22,8.8199997,0,1,0,1
408,23,9.0799999,0,1,0,1
408,24,9.5,0,1,0,1
408,25,8.0600004,0,0,1,1
408,26,7.9200001,0,0,1,1
408,27,8.9799995,0,0,1,1
408,28,8.3800001,0,0,1,1
408,29,8.3000002,0,0,1,1
408,30,7.7399998,0,0,1,1
408,31,6.7800002,0,0,1,1
408,32,8.3400002,0,0,1,1
408,33,8.1599998,0,0,1,1
408,34,7.1399999,0,0,1,1
408,35,7.9400001,0,0,1,1
408,36,8.9200001,0,0,1,1
409,-15,11.5,0,0,0,0
409,-14,10.6,0,0,0,0
409,-13,9.6000004,0,0,0,0
409,-12,10.1,0,0,0,0
409,-11,10,0,0,0,0
409,-10,9.8000002,0,0,0,0
409,-9,10.6,0,0,0,0
409,-8,10.5,0,0,0,0
409,-7,10.5,0,0,0,0
409,-6,10.5,0,0,0,0
409,-5,10,0,0,0,0
409,-4,10.8,0,0,0,0
409,-3,9.5,0,0,0,0
409,-2,9.3999996,0,0,0,0
409,-1,9.3000002,0,0,0,0
409,0,10.6,0,0,0,0
409,1,9.4799995,0,0,0,0
409,2,10.74,0,0,0,0
409,3,6.9000001,0,0,0,0
409,4,10.4,0,0,0,0
409,5,8.2799997,0,0,0,0
409,6,9.4200001,0,0,0,0
409,7,9.2799997,0,0,0,0
409,8,9.7200003,0,0,0,0
409,9,10.1,0,0,0,0
409,10,9.54,1,0,0,1
409,11,12.08,1,0,0,1
409,12,9.1199999,1,0,0,1
409,13,9.54,0,1,0,1
409,14,9.1400003,0,1,0,1
409,15,9.3599997,0,1,0,1
409,16,9.54,0,1,0,1
409,17,8.6800003,0,0,1,1
409,18,8.8400002,0,0,1,1
409,19,8.3999996,0,0,1,1
409,20,9.7200003,0,0,1,1
409,21,8.8000002,0,0,1,1
409,22,8.96,0,0,1,1
409,23,8.2200003,0,0,1,1
409,24,9.1199999,0,0,1,1
409,25,8.8000002,0,0,1,1
409,26,9.3999996,0,0,1,1
409,27,9.8599997,0,0,1,1
409,28,9.1000004,0,0,1,1
409,29,9,0,0,1,1
409,30,9.3800001,0,0,1,1
409,31,7.8800001,0,0,1,1
409,32,8.4399996,0,0,1,1
409,33,9.3000002,0,0,1,1
409,34,8.5,0,0,1,1
409,35,8.6000004,0,0,1,1
409,36,8.9399996,0,0,1,1
410,-15,11.4,0,0,0,0
410,-14,10.1,0,0,0,0
410,-13,10.2,0,0,0,0
410,-12,10.3,0,0,0,0
410,-11,10.6,0,0,0,0
410,-10,10.9,0,0,0,0
410,-9,11.5,0,0,0,0
410,-8,11.6,0,0,0,0
410,-7,10.6,0,0,0,0
410,-6,14.2,0,0,0,0
410,-5,9.6999998,0,0,0,0
410,-4,9,0,0,0,0
410,-3,10.7,0,0,0,0
410,-2,9,0,0,0,0
410,-1,10.3,0,0,0,0
410,0,10.8,0,0,0,0
410,1,10.14,1,0,0,1
410,2,9.0600004,1,0,0,1
410,3,9.3599997,0,1,0,1
410,4,8.4799995,0,1,0,1
410,5,8.1400003,0,1,0,1
410,6,7.6399999,0,1,0,1
410,7,7.8800001,0,1,0,1
410,8,7.1799998,0,1,0,1
410,9,8.8999996,0,0,1,1
410,10,7.6399999,0,0,1,1
410,11,9.4399996,0,0,1,1
410,12,8.7399998,0,0,1,1
410,13,8.5200005,0,0,1,1
410,14,7.8800001,0,0,1,1
410,15,9.5200005,0,0,1,1
410,16,9.0200005,0,0,1,1
410,17,9.4200001,0,0,1,1
410,18,7.8200002,0,0,1,1
410,19,9.1000004,0,0,1,1
410,20,10.2,0,0,1,1
410,21,7.98,0,0,1,1
410,22,9.5799999,0,0,1,1
410,23,8.5799999,0,0,1,1
410,24,9.2200003,0,0,1,1
410,25,8.8199997,0,0,1,1
410,26,8.8599997,0,0,1,1
410,27,8.3400002,0,0,1,1
410,28,9.2399998,0,0,1,1
410,29,10.16,0,0,1,1
410,30,8.6000004,0,0,1,1
410,31,8.4200001,0,0,1,1
410,32,8.3199997,0,0,1,1
410,33,9.3000002,0,0,1,1
410,34,8.1800003,0,0,1,1
410,35,8.5,0,0,1,1
410,36,8.6999998,0,0,1,1
411,-15,9.1999998,0,0,0,0
411,-14,9.6000004,0,0,0,0
411,-13,10,0,0,0,0
411,-12,10.2,0,0,0,0
411,-11,9.6000004,0,0,0,0
411,-10,9.1999998,0,0,0,0
411,-9,10.5,0,0,0,0
411,-8,10.2,0,0,0,0
411,-7,9.3999996,0,0,0,0
411,-6,11.1,0,0,0,0
411,-5,9.5,0,0,0,0
411,-4,9.8000002,0,0,0,0
411,-3,8.3999996,0,0,0,0
411,-2,9.6000004,0,0,0,0
411,-1,9,0,0,0,0
411,0,10.5,0,0,0,0
411,1,9.5799999,0,0,0,0
411,2,10,0,0,0,0
411,3,10.5,0,0,0,0
411,4,9.54,0,0,0,0
411,5,9,0,0,0,0
411,6,8.7200003,0,0,0,0
411,7,9,0,0,0,0
411,8,9.3199997,0,0,0,0
411,9,8.8999996,0,0,0,0
411,10,9.4200001,0,0,0,0
411,11,10.06,0,0,0,0
411,12,9.5,0,0,0,0
411,13,8.9399996,0,0,0,0
411,14,8.3800001,1,0,0,1
411,15,9.3199997,1,0,0,1
411,16,9.8999996,1,0,0,1
411,17,8.5200005,0,1,0,1
411,18,8.2399998,0,1,0,1
